ocel_id;ocel_time;lifecycle;instance_id
load_truck_hu350_complete;2023-06-12 17:21:04;complete;td-td17_cr-cr62
load_truck_hu347_complete;2023-06-12 17:29:22;complete;td-td17_cr-cr62
load_truck_hu360_complete;2023-06-12 17:35:06;complete;td-td19_cr-cr70
load_truck_hu351_complete;2023-06-12 17:37:38;complete;td-td17_cr-cr62
load_truck_hu345_complete;2023-06-12 17:56:23;complete;td-td21_cr-cr76
load_truck_hu373_complete;2023-06-12 19:40:11;complete;td-td6_cr-cr23
load_truck_hu359_complete;2023-06-13 07:06:44;complete;td-td19_cr-cr70
load_truck_hu357_complete;2023-06-13 07:17:05;complete;td-td20_cr-cr71
load_truck_hu361_complete;2023-06-13 07:21:11;complete;td-td19_cr-cr70
load_truck_hu356_complete;2023-06-13 07:22:15;complete;td-td20_cr-cr71
load_truck_hu353_complete;2023-06-13 07:30:34;complete;td-td20_cr-cr71
load_truck_hu371_complete;2023-06-13 07:45:46;complete;td-td6_cr-cr23
load_truck_hu369_complete;2023-06-13 07:51:25;complete;td-td6_cr-cr23
load_truck_hu368_complete;2023-06-13 07:54:40;complete;td-td6_cr-cr23
load_truck_hu379_complete;2023-06-13 09:08:14;complete;td-td2_cr-cr8
load_truck_hu378_complete;2023-06-13 09:12:28;complete;td-td2_cr-cr8
load_truck_hu377_complete;2023-06-13 09:13:56;complete;td-td2_cr-cr8
load_truck_hu364_complete;2023-06-13 09:18:33;complete;td-td7_cr-cr26
load_truck_hu365_complete;2023-06-13 09:19:43;complete;td-td7_cr-cr26
load_truck_hu367_complete;2023-06-13 09:20:30;complete;td-td7_cr-cr26
load_truck_hu366_complete;2023-06-13 09:21:02;complete;td-td7_cr-cr26
load_truck_hu349_complete;2023-06-13 09:21:45;complete;td-td17_cr-cr62
load_truck_hu363_complete;2023-06-13 09:23:19;complete;td-td7_cr-cr26
load_truck_hu352_complete;2023-06-13 09:25:51;complete;td-td17_cr-cr62
load_truck_hu370_complete;2023-06-13 09:27:19;complete;td-td6_cr-cr23
load_truck_hu372_complete;2023-06-13 09:33:25;complete;td-td6_cr-cr23
load_truck_hu374_complete;2023-06-13 09:36:16;complete;td-td2_cr-cr8
load_truck_hu362_complete;2023-06-13 09:40:20;complete;td-td7_cr-cr26
load_truck_hu348_complete;2023-06-13 09:41:26;complete;td-td17_cr-cr62
load_truck_hu386_complete;2023-06-13 09:54:10;complete;td-td24_cr-cr87
load_truck_hu376_complete;2023-06-13 09:55:05;complete;td-td2_cr-cr8
load_truck_hu383_complete;2023-06-13 11:06:49;complete;td-td20_cr-cr73
load_truck_hu387_complete;2023-06-13 11:09:37;complete;td-td23_cr-cr84
load_truck_hu385_complete;2023-06-13 11:11:25;complete;td-td20_cr-cr73
load_truck_hu384_complete;2023-06-13 11:14:20;complete;td-td20_cr-cr73
load_truck_hu381_complete;2023-06-13 11:17:00;complete;td-td20_cr-cr73
load_truck_hu382_complete;2023-06-13 11:18:37;complete;td-td20_cr-cr73
load_truck_hu380_complete;2023-06-13 11:19:28;complete;td-td20_cr-cr73
load_truck_hu375_complete;2023-06-13 12:03:20;complete;td-td2_cr-cr8
load_truck_hu392_complete;2023-06-13 15:48:58;complete;td-td23_cr-cr82
load_truck_hu393_complete;2023-06-13 15:49:48;complete;td-td23_cr-cr82
load_truck_hu389_complete;2023-06-13 15:53:26;complete;td-td23_cr-cr82
load_truck_hu388_complete;2023-06-13 15:55:00;complete;td-td23_cr-cr82
load_truck_hu390_complete;2023-06-13 16:11:59;complete;td-td23_cr-cr82
load_truck_hu391_complete;2023-06-13 16:15:25;complete;td-td23_cr-cr82
load_truck_hu397_complete;2023-06-13 17:06:13;complete;td-td23_cr-cr81
load_truck_hu398_complete;2023-06-13 17:16:57;complete;td-td23_cr-cr81
load_truck_hu394_complete;2023-06-13 17:21:08;complete;td-td23_cr-cr81
load_truck_hu396_complete;2023-06-13 17:30:01;complete;td-td23_cr-cr81
load_truck_hu395_complete;2023-06-13 17:33:13;complete;td-td23_cr-cr81
load_truck_hu399_complete;2023-06-13 17:43:33;complete;td-td23_cr-cr81
load_truck_hu407_complete;2023-06-14 07:38:05;complete;td-td27_cr-cr98
load_truck_hu413_complete;2023-06-14 07:39:37;complete;td-td27_cr-cr99
load_truck_hu406_complete;2023-06-14 07:44:48;complete;td-td27_cr-cr98
load_truck_hu412_complete;2023-06-14 07:48:39;complete;td-td27_cr-cr99
load_truck_hu401_complete;2023-06-14 07:49:11;complete;td-td27_cr-cr96
load_truck_hu410_complete;2023-06-14 07:49:15;complete;td-td27_cr-cr98
load_truck_hu404_complete;2023-06-14 07:50:19;complete;td-td27_cr-cr96
load_truck_hu411_complete;2023-06-14 07:52:45;complete;td-td27_cr-cr98
load_truck_hu405_complete;2023-06-14 07:56:36;complete;td-td27_cr-cr96
load_truck_hu400_complete;2023-06-14 07:57:54;complete;td-td27_cr-cr96
load_truck_hu416_complete;2023-06-14 08:51:08;complete;td-td27_cr-cr97
load_truck_hu408_complete;2023-06-14 08:57:34;complete;td-td27_cr-cr98
load_truck_hu414_complete;2023-06-14 09:59:58;complete;td-td27_cr-cr97
load_truck_hu424_complete;2023-06-14 11:01:17;complete;td-td22_cr-cr80
load_truck_hu422_complete;2023-06-14 11:02:15;complete;td-td22_cr-cr80
load_truck_hu417_complete;2023-06-14 11:02:58;complete;td-td27_cr-cr97
load_truck_hu402_complete;2023-06-14 11:04:54;complete;td-td27_cr-cr96
load_truck_hu415_complete;2023-06-14 11:07:13;complete;td-td27_cr-cr97
load_truck_hu425_complete;2023-06-14 11:13:35;complete;td-td20_cr-cr74
load_truck_hu420_complete;2023-06-14 11:18:42;complete;td-td22_cr-cr80
load_truck_hu419_complete;2023-06-14 11:22:29;complete;td-td27_cr-cr97
load_truck_hu426_complete;2023-06-14 11:24:36;complete;td-td20_cr-cr74
load_truck_hu418_complete;2023-06-14 11:25:51;complete;td-td27_cr-cr97
load_truck_hu403_complete;2023-06-14 11:30:19;complete;td-td27_cr-cr96
load_truck_hu409_complete;2023-06-14 11:36:11;complete;td-td27_cr-cr98
load_truck_hu423_complete;2023-06-14 11:43:00;complete;td-td22_cr-cr80
load_truck_hu421_complete;2023-06-14 11:47:11;complete;td-td22_cr-cr80
load_truck_hu428_complete;2023-06-14 14:13:27;complete;td-td26_cr-cr91
load_truck_hu429_complete;2023-06-14 14:15:14;complete;td-td26_cr-cr91
load_truck_hu430_complete;2023-06-14 14:16:45;complete;td-td26_cr-cr91
load_truck_hu427_complete;2023-06-14 14:17:22;complete;td-td26_cr-cr91
load_truck_hu431_complete;2023-06-14 14:18:25;complete;td-td26_cr-cr91
load_truck_hu432_complete;2023-06-14 14:23:25;complete;td-td26_cr-cr91
load_truck_hu435_complete;2023-06-16 08:58:47;complete;td-td22_cr-cr78
load_truck_hu445_complete;2023-06-16 09:34:58;complete;td-td26_cr-cr94
load_truck_hu443_complete;2023-06-16 09:36:34;complete;td-td26_cr-cr94
load_truck_hu448_complete;2023-06-16 09:38:34;complete;td-td26_cr-cr94
load_truck_hu447_complete;2023-06-16 09:39:31;complete;td-td26_cr-cr94
load_truck_hu446_complete;2023-06-16 09:40:17;complete;td-td26_cr-cr94
load_truck_hu444_complete;2023-06-16 09:43:49;complete;td-td26_cr-cr94
load_truck_hu438_complete;2023-06-16 10:02:06;complete;td-td22_cr-cr78
load_truck_hu434_complete;2023-06-16 10:04:33;complete;td-td22_cr-cr78
load_truck_hu436_complete;2023-06-16 10:06:55;complete;td-td22_cr-cr78
load_truck_hu437_complete;2023-06-16 10:08:24;complete;td-td22_cr-cr78
load_truck_hu433_complete;2023-06-16 10:09:58;complete;td-td22_cr-cr78
load_truck_hu442_complete;2023-06-16 10:18:30;complete;td-td29_cr-cr108
load_truck_hu439_complete;2023-06-16 10:21:56;complete;td-td29_cr-cr108
load_truck_hu440_complete;2023-06-16 10:26:20;complete;td-td29_cr-cr108
load_truck_hu441_complete;2023-06-16 10:28:17;complete;td-td29_cr-cr108
load_truck_hu453_complete;2023-06-16 10:45:34;complete;td-td29_cr-cr107
load_truck_hu450_complete;2023-06-16 10:48:03;complete;td-td29_cr-cr107
load_truck_hu454_complete;2023-06-16 10:50:19;complete;td-td29_cr-cr107
load_truck_hu451_complete;2023-06-16 10:52:06;complete;td-td29_cr-cr107
load_truck_hu449_complete;2023-06-16 10:56:21;complete;td-td29_cr-cr107
load_truck_hu452_complete;2023-06-16 10:57:43;complete;td-td29_cr-cr107
load_truck_hu456_complete;2023-06-16 15:38:11;complete;td-td28_cr-cr104
load_truck_hu457_complete;2023-06-16 15:41:21;complete;td-td28_cr-cr104
load_truck_hu455_complete;2023-06-16 15:45:54;complete;td-td28_cr-cr104
load_truck_hu458_complete;2023-06-19 08:54:46;complete;td-td31_cr-cr111
load_truck_hu466_complete;2023-06-19 08:58:26;complete;td-td9_cr-cr31
load_truck_hu478_complete;2023-06-19 09:59:44;complete;td-td23_cr-cr83
load_truck_hu460_complete;2023-06-19 11:04:28;complete;td-td31_cr-cr111
load_truck_hu491_complete;2023-06-19 11:05:18;complete;td-td31_cr-cr113
load_truck_hu470_complete;2023-06-19 11:06:04;complete;td-td22_cr-cr79
load_truck_hu467_complete;2023-06-19 11:06:55;complete;td-td9_cr-cr31
load_truck_hu492_complete;2023-06-19 11:09:51;complete;td-td31_cr-cr113
load_truck_hu475_complete;2023-06-19 11:10:39;complete;td-td22_cr-cr79
load_truck_hu490_complete;2023-06-19 11:12:12;complete;td-td31_cr-cr113
load_truck_hu461_complete;2023-06-19 11:19:33;complete;td-td31_cr-cr111
load_truck_hu464_complete;2023-06-19 11:21:37;complete;td-td9_cr-cr31
load_truck_hu463_complete;2023-06-19 11:23:40;complete;td-td31_cr-cr111
load_truck_hu481_complete;2023-06-19 11:24:38;complete;td-td23_cr-cr83
load_truck_hu473_complete;2023-06-19 11:25:52;complete;td-td22_cr-cr79
load_truck_hu486_complete;2023-06-19 11:28:30;complete;td-td30_cr-cr110
load_truck_hu487_complete;2023-06-19 11:29:15;complete;td-td31_cr-cr113
load_truck_hu471_complete;2023-06-19 11:37:25;complete;td-td22_cr-cr79
load_truck_hu483_complete;2023-06-19 11:40:59;complete;td-td30_cr-cr110
load_truck_hu462_complete;2023-06-19 11:48:19;complete;td-td31_cr-cr111
load_truck_hu488_complete;2023-06-19 11:54:55;complete;td-td31_cr-cr113
load_truck_hu459_complete;2023-06-19 11:59:35;complete;td-td31_cr-cr111
load_truck_hu469_complete;2023-06-19 14:05:26;complete;td-td9_cr-cr31
load_truck_hu468_complete;2023-06-19 14:10:34;complete;td-td9_cr-cr31
load_truck_hu484_complete;2023-06-19 14:12:17;complete;td-td30_cr-cr110
load_truck_hu480_complete;2023-06-19 14:14:01;complete;td-td23_cr-cr83
load_truck_hu476_complete;2023-06-19 14:16:47;complete;td-td23_cr-cr83
load_truck_hu477_complete;2023-06-19 14:22:15;complete;td-td23_cr-cr83
load_truck_hu485_complete;2023-06-19 14:24:27;complete;td-td30_cr-cr110
load_truck_hu482_complete;2023-06-19 14:27:19;complete;td-td30_cr-cr110
load_truck_hu472_complete;2023-06-19 14:28:11;complete;td-td22_cr-cr79
load_truck_hu489_complete;2023-06-19 14:31:19;complete;td-td31_cr-cr113
load_truck_hu479_complete;2023-06-19 14:31:53;complete;td-td23_cr-cr83
load_truck_hu465_complete;2023-06-19 14:34:12;complete;td-td9_cr-cr31
load_truck_hu474_complete;2023-06-19 14:38:45;complete;td-td22_cr-cr79
load_truck_hu505_complete;2023-06-19 16:02:33;complete;td-td30_cr-cr109
load_truck_hu507_complete;2023-06-19 16:07:47;complete;td-td30_cr-cr109
load_truck_hu499_complete;2023-06-19 16:14:26;complete;td-td31_cr-cr114
load_truck_hu502_complete;2023-06-19 16:33:46;complete;td-td30_cr-cr109
load_truck_hu520_complete;2023-06-19 16:43:57;complete;td-td32_cr-cr118
load_truck_hu506_complete;2023-06-19 16:50:44;complete;td-td30_cr-cr109
load_truck_hu522_complete;2023-06-19 16:54:55;complete;td-td32_cr-cr118
load_truck_hu497_complete;2023-06-19 17:05:34;complete;td-td24_cr-cr85
load_truck_hu510_complete;2023-06-19 17:08:03;complete;td-td20_cr-cr72
load_truck_hu495_complete;2023-06-19 17:11:57;complete;td-td24_cr-cr85
load_truck_hu512_complete;2023-06-19 17:22:24;complete;td-td20_cr-cr72
load_truck_hu498_complete;2023-06-19 17:23:00;complete;td-td24_cr-cr85
load_truck_hu509_complete;2023-06-19 17:24:21;complete;td-td20_cr-cr72
load_truck_hu494_complete;2023-06-19 17:25:35;complete;td-td24_cr-cr85
load_truck_hu496_complete;2023-06-19 17:37:25;complete;td-td24_cr-cr85
load_truck_hu493_complete;2023-06-19 17:47:13;complete;td-td24_cr-cr85
load_truck_hu508_complete;2023-06-19 18:03:24;complete;td-td20_cr-cr72
load_truck_hu516_complete;2023-06-19 18:45:47;complete;td-td29_cr-cr106
load_truck_hu514_complete;2023-06-19 18:52:54;complete;td-td29_cr-cr106
load_truck_hu521_complete;2023-06-19 18:58:40;complete;td-td32_cr-cr118
load_truck_hu519_complete;2023-06-20 07:56:18;complete;td-td29_cr-cr106
load_truck_hu515_complete;2023-06-20 07:59:14;complete;td-td29_cr-cr106
load_truck_hu513_complete;2023-06-20 08:01:20;complete;td-td20_cr-cr72
load_truck_hu501_complete;2023-06-20 08:09:52;complete;td-td31_cr-cr114
load_truck_hu511_complete;2023-06-20 08:14:35;complete;td-td20_cr-cr72
load_truck_hu503_complete;2023-06-20 08:22:05;complete;td-td30_cr-cr109
load_truck_hu500_complete;2023-06-20 08:28:59;complete;td-td31_cr-cr114
load_truck_hu504_complete;2023-06-20 08:30:26;complete;td-td30_cr-cr109
load_truck_hu517_complete;2023-06-20 09:04:36;complete;td-td29_cr-cr106
load_truck_hu518_complete;2023-06-20 09:06:52;complete;td-td29_cr-cr106
load_truck_hu534_complete;2023-06-20 10:19:25;complete;td-td22_cr-cr77
load_truck_hu533_complete;2023-06-20 10:19:59;complete;td-td22_cr-cr77
load_truck_hu538_complete;2023-06-20 10:27:05;complete;td-td28_cr-cr103
load_truck_hu540_complete;2023-06-20 10:58:31;complete;td-td28_cr-cr103
load_truck_hu526_complete;2023-06-20 11:03:39;complete;td-td28_cr-cr101
load_truck_hu524_complete;2023-06-20 11:06:57;complete;td-td28_cr-cr101
load_truck_hu528_complete;2023-06-20 11:59:52;complete;td-td28_cr-cr101
load_truck_hu530_complete;2023-06-20 14:02:09;complete;td-td22_cr-cr77
load_truck_hu539_complete;2023-06-20 14:02:44;complete;td-td28_cr-cr103
load_truck_hu525_complete;2023-06-20 14:07:59;complete;td-td28_cr-cr101
load_truck_hu537_complete;2023-06-20 14:15:26;complete;td-td28_cr-cr103
load_truck_hu523_complete;2023-06-20 14:17:45;complete;td-td28_cr-cr101
load_truck_hu532_complete;2023-06-20 14:20:10;complete;td-td22_cr-cr77
load_truck_hu535_complete;2023-06-20 14:20:44;complete;td-td28_cr-cr103
load_truck_hu529_complete;2023-06-20 14:28:28;complete;td-td22_cr-cr77
load_truck_hu527_complete;2023-06-20 14:32:40;complete;td-td28_cr-cr101
load_truck_hu531_complete;2023-06-20 14:40:01;complete;td-td22_cr-cr77
load_truck_hu536_complete;2023-06-20 14:46:14;complete;td-td28_cr-cr103
load_truck_hu541_complete;2023-06-21 08:23:30;complete;td-td34_cr-cr124
load_truck_hu545_complete;2023-06-21 08:41:52;complete;td-td28_cr-cr100
load_truck_hu547_complete;2023-06-21 08:43:54;complete;td-td28_cr-cr100
load_truck_hu544_complete;2023-06-21 08:46:45;complete;td-td28_cr-cr100
load_truck_hu546_complete;2023-06-21 08:51:39;complete;td-td28_cr-cr100
load_truck_hu542_complete;2023-06-21 08:55:51;complete;td-td28_cr-cr100
load_truck_hu543_complete;2023-06-21 08:57:31;complete;td-td28_cr-cr100
load_truck_hu555_complete;2023-06-21 09:50:08;complete;td-td26_cr-cr95
load_truck_hu550_complete;2023-06-21 09:51:18;complete;td-td34_cr-cr123
load_truck_hu554_complete;2023-06-21 09:51:43;complete;td-td26_cr-cr95
load_truck_hu551_complete;2023-06-21 09:51:49;complete;td-td34_cr-cr123
load_truck_hu559_complete;2023-06-21 09:52:23;complete;td-td26_cr-cr95
load_truck_hu558_complete;2023-06-21 09:54:02;complete;td-td26_cr-cr95
load_truck_hu548_complete;2023-06-21 09:54:47;complete;td-td34_cr-cr123
load_truck_hu556_complete;2023-06-21 09:57:21;complete;td-td26_cr-cr95
load_truck_hu549_complete;2023-06-21 09:57:27;complete;td-td34_cr-cr123
load_truck_hu553_complete;2023-06-21 09:58:07;complete;td-td34_cr-cr123
load_truck_hu557_complete;2023-06-21 09:58:37;complete;td-td26_cr-cr95
load_truck_hu552_complete;2023-06-21 10:59:52;complete;td-td34_cr-cr123
load_truck_hu561_complete;2023-06-21 15:17:32;complete;td-td35_cr-cr127
load_truck_hu560_complete;2023-06-21 15:18:39;complete;td-td35_cr-cr127
load_truck_hu565_complete;2023-06-22 08:43:47;complete;td-td25_cr-cr89
load_truck_hu566_complete;2023-06-22 08:48:43;complete;td-td25_cr-cr89
load_truck_hu569_complete;2023-06-22 08:58:28;complete;td-td24_cr-cr86
load_truck_hu583_complete;2023-06-22 09:56:21;complete;td-td35_cr-cr126
load_truck_hu568_complete;2023-06-22 09:59:04;complete;td-td24_cr-cr86
load_truck_hu574_complete;2023-06-22 10:27:46;complete;td-td28_cr-cr102
load_truck_hu575_complete;2023-06-22 10:30:38;complete;td-td28_cr-cr102
load_truck_hu578_complete;2023-06-22 10:34:29;complete;td-td28_cr-cr102
load_truck_hu576_complete;2023-06-22 10:35:34;complete;td-td28_cr-cr102
load_truck_hu579_complete;2023-06-22 10:38:22;complete;td-td28_cr-cr102
load_truck_hu584_complete;2023-06-22 10:59:34;complete;td-td35_cr-cr126
load_truck_hu572_complete;2023-06-22 11:00:25;complete;td-td24_cr-cr86
load_truck_hu570_complete;2023-06-22 11:04:41;complete;td-td24_cr-cr86
load_truck_hu587_complete;2023-06-22 12:09:01;complete;td-td37_cr-cr133
load_truck_hu585_complete;2023-06-22 13:06:03;complete;td-td35_cr-cr126
load_truck_hu573_complete;2023-06-22 13:06:53;complete;td-td24_cr-cr86
load_truck_hu563_complete;2023-06-22 13:08:02;complete;td-td25_cr-cr89
load_truck_hu580_complete;2023-06-22 13:15:02;complete;td-td35_cr-cr126
load_truck_hu562_complete;2023-06-22 13:20:06;complete;td-td25_cr-cr89
load_truck_hu571_complete;2023-06-22 13:21:13;complete;td-td24_cr-cr86
load_truck_hu581_complete;2023-06-22 13:22:50;complete;td-td35_cr-cr126
load_truck_hu582_complete;2023-06-22 13:29:04;complete;td-td35_cr-cr126
load_truck_hu577_complete;2023-06-22 13:29:18;complete;td-td28_cr-cr102
load_truck_hu564_complete;2023-06-22 13:31:06;complete;td-td25_cr-cr89
load_truck_hu586_complete;2023-06-22 13:35:10;complete;td-td37_cr-cr133
load_truck_hu567_complete;2023-06-22 13:36:55;complete;td-td25_cr-cr89
load_truck_hu588_complete;2023-06-22 14:47:10;complete;td-td36_cr-cr130
load_truck_hu590_complete;2023-06-22 14:48:00;complete;td-td36_cr-cr130
load_truck_hu589_complete;2023-06-22 14:50:12;complete;td-td36_cr-cr130
load_truck_hu596_complete;2023-06-23 08:38:05;complete;td-td32_cr-cr116
load_truck_hu592_complete;2023-06-23 08:42:15;complete;td-td32_cr-cr116
load_truck_hu599_complete;2023-06-23 08:51:02;complete;td-td31_cr-cr112
load_truck_hu593_complete;2023-06-23 08:54:41;complete;td-td32_cr-cr116
load_truck_hu598_complete;2023-06-23 09:51:13;complete;td-td31_cr-cr112
load_truck_hu601_complete;2023-06-23 09:51:59;complete;td-td31_cr-cr112
load_truck_hu594_complete;2023-06-23 09:55:05;complete;td-td32_cr-cr116
load_truck_hu595_complete;2023-06-23 09:59:15;complete;td-td32_cr-cr116
load_truck_hu597_complete;2023-06-23 10:12:11;complete;td-td31_cr-cr112
load_truck_hu602_complete;2023-06-23 10:15:14;complete;td-td31_cr-cr112
load_truck_hu600_complete;2023-06-23 10:20:33;complete;td-td31_cr-cr112
load_truck_hu591_complete;2023-06-23 11:00:16;complete;td-td32_cr-cr116
load_truck_hu607_complete;2023-06-23 11:24:24;complete;td-td18_cr-cr64
load_truck_hu603_complete;2023-06-23 11:25:20;complete;td-td18_cr-cr64
load_truck_hu606_complete;2023-06-23 11:29:51;complete;td-td18_cr-cr64
load_truck_hu605_complete;2023-06-23 11:33:15;complete;td-td18_cr-cr64
load_truck_hu608_complete;2023-06-23 11:37:42;complete;td-td18_cr-cr64
load_truck_hu604_complete;2023-06-23 11:39:29;complete;td-td18_cr-cr64
load_truck_hu614_complete;2023-06-23 11:42:26;complete;td-td32_cr-cr115
load_truck_hu612_complete;2023-06-23 11:47:16;complete;td-td32_cr-cr115
load_truck_hu609_complete;2023-06-23 11:50:53;complete;td-td32_cr-cr115
load_truck_hu613_complete;2023-06-23 11:52:02;complete;td-td32_cr-cr115
load_truck_hu611_complete;2023-06-23 11:52:42;complete;td-td32_cr-cr115
load_truck_hu610_complete;2023-06-23 11:57:02;complete;td-td32_cr-cr115
load_truck_hu620_complete;2023-06-23 14:46:41;complete;td-td36_cr-cr128
load_truck_hu617_complete;2023-06-23 14:49:28;complete;td-td36_cr-cr128
load_truck_hu616_complete;2023-06-23 14:54:27;complete;td-td36_cr-cr128
load_truck_hu615_complete;2023-06-23 14:56:31;complete;td-td36_cr-cr128
load_truck_hu618_complete;2023-06-23 14:57:43;complete;td-td36_cr-cr128
load_truck_hu619_complete;2023-06-23 16:00:17;complete;td-td36_cr-cr128
load_truck_hu634_complete;2023-06-26 08:43:05;complete;td-td25_cr-cr88
load_truck_hu648_complete;2023-06-26 08:56:17;complete;td-td33_cr-cr119
load_truck_hu622_complete;2023-06-26 09:05:27;complete;td-td35_cr-cr125
load_truck_hu629_complete;2023-06-26 09:41:04;complete;td-td39_cr-cr139
load_truck_hu643_complete;2023-06-26 09:56:39;complete;td-td33_cr-cr119
load_truck_hu646_complete;2023-06-26 10:00:49;complete;td-td33_cr-cr119
load_truck_hu636_complete;2023-06-26 10:03:42;complete;td-td25_cr-cr88
load_truck_hu633_complete;2023-06-26 10:04:32;complete;td-td25_cr-cr88
load_truck_hu630_complete;2023-06-26 10:05:23;complete;td-td39_cr-cr139
load_truck_hu645_complete;2023-06-26 10:11:24;complete;td-td33_cr-cr119
load_truck_hu621_complete;2023-06-26 10:12:09;complete;td-td35_cr-cr125
load_truck_hu635_complete;2023-06-26 10:13:06;complete;td-td25_cr-cr88
load_truck_hu626_complete;2023-06-26 10:18:39;complete;td-td35_cr-cr125
load_truck_hu639_complete;2023-06-26 10:19:34;complete;td-td33_cr-cr120
load_truck_hu641_complete;2023-06-26 10:21:51;complete;td-td33_cr-cr120
load_truck_hu623_complete;2023-06-26 10:22:37;complete;td-td35_cr-cr125
load_truck_hu642_complete;2023-06-26 10:25:35;complete;td-td33_cr-cr120
load_truck_hu631_complete;2023-06-26 10:30:24;complete;td-td25_cr-cr88
load_truck_hu638_complete;2023-06-26 10:34:14;complete;td-td33_cr-cr120
load_truck_hu644_complete;2023-06-26 10:35:48;complete;td-td33_cr-cr119
load_truck_hu637_complete;2023-06-26 10:38:31;complete;td-td33_cr-cr120
load_truck_hu632_complete;2023-06-26 10:41:21;complete;td-td25_cr-cr88
load_truck_hu625_complete;2023-06-26 10:43:44;complete;td-td35_cr-cr125
load_truck_hu627_complete;2023-06-26 10:46:46;complete;td-td33_cr-cr121
load_truck_hu640_complete;2023-06-26 10:52:32;complete;td-td33_cr-cr120
load_truck_hu628_complete;2023-06-26 10:53:28;complete;td-td33_cr-cr121
load_truck_hu624_complete;2023-06-26 10:56:43;complete;td-td35_cr-cr125
load_truck_hu657_complete;2023-06-26 14:02:31;complete;td-td37_cr-cr131
load_truck_hu662_complete;2023-06-26 14:04:37;complete;td-td37_cr-cr132
load_truck_hu658_complete;2023-06-26 14:05:12;complete;td-td37_cr-cr131
load_truck_hu647_complete;2023-06-26 14:08:43;complete;td-td33_cr-cr119
load_truck_hu660_complete;2023-06-26 14:09:22;complete;td-td37_cr-cr131
load_truck_hu668_complete;2023-06-26 14:10:16;complete;td-td40_cr-cr142
load_truck_hu667_complete;2023-06-26 14:12:42;complete;td-td40_cr-cr142
load_truck_hu661_complete;2023-06-26 14:13:25;complete;td-td37_cr-cr132
load_truck_hu659_complete;2023-06-26 14:21:36;complete;td-td37_cr-cr131
load_truck_hu649_complete;2023-06-26 14:26:25;complete;td-td34_cr-cr122
load_truck_hu652_complete;2023-06-26 14:27:07;complete;td-td34_cr-cr122
load_truck_hu664_complete;2023-06-26 14:27:22;complete;td-td37_cr-cr132
load_truck_hu654_complete;2023-06-26 14:27:51;complete;td-td34_cr-cr122
load_truck_hu655_complete;2023-06-26 14:31:28;complete;td-td37_cr-cr131
load_truck_hu650_complete;2023-06-26 14:38:43;complete;td-td34_cr-cr122
load_truck_hu651_complete;2023-06-26 14:47:14;complete;td-td34_cr-cr122
load_truck_hu666_complete;2023-06-26 14:52:43;complete;td-td37_cr-cr132
load_truck_hu656_complete;2023-06-26 14:56:10;complete;td-td37_cr-cr131
load_truck_hu671_complete;2023-06-26 17:11:56;complete;td-td40_cr-cr142
load_truck_hu674_complete;2023-06-26 17:20:01;complete;td-td39_cr-cr138
load_truck_hu678_complete;2023-06-26 17:28:05;complete;td-td39_cr-cr138
load_truck_hu673_complete;2023-06-26 17:30:27;complete;td-td39_cr-cr138
load_truck_hu672_complete;2023-06-26 17:37:15;complete;td-td40_cr-cr142
load_truck_hu663_complete;2023-06-26 17:43:12;complete;td-td37_cr-cr132
load_truck_hu675_complete;2023-06-26 17:54:55;complete;td-td39_cr-cr138
load_truck_hu684_complete;2023-06-27 07:28:22;complete;td-td40_cr-cr141
load_truck_hu679_complete;2023-06-27 07:35:04;complete;td-td40_cr-cr141
load_truck_hu683_complete;2023-06-27 07:40:42;complete;td-td40_cr-cr141
load_truck_hu653_complete;2023-06-27 07:44:25;complete;td-td34_cr-cr122
load_truck_hu680_complete;2023-06-27 07:45:30;complete;td-td40_cr-cr141
load_truck_hu681_complete;2023-06-27 07:56:14;complete;td-td40_cr-cr141
load_truck_hu685_complete;2023-06-27 08:09:21;complete;td-td41_cr-cr148
load_truck_hu686_complete;2023-06-27 08:12:43;complete;td-td41_cr-cr148
load_truck_hu688_complete;2023-06-27 08:18:08;complete;td-td41_cr-cr148
load_truck_hu687_complete;2023-06-27 08:19:12;complete;td-td41_cr-cr148
load_truck_hu677_complete;2023-06-27 09:01:58;complete;td-td39_cr-cr138
load_truck_hu689_complete;2023-06-27 09:03:53;complete;td-td41_cr-cr148
load_truck_hu665_complete;2023-06-27 09:07:26;complete;td-td37_cr-cr132
load_truck_hu676_complete;2023-06-27 09:09:33;complete;td-td39_cr-cr138
load_truck_hu690_complete;2023-06-27 09:16:11;complete;td-td41_cr-cr148
load_truck_hu682_complete;2023-06-27 09:19:54;complete;td-td40_cr-cr141
load_truck_hu669_complete;2023-06-27 09:34:45;complete;td-td40_cr-cr142
load_truck_hu703_complete;2023-06-27 09:46:58;complete;td-td29_cr-cr105
load_truck_hu700_complete;2023-06-27 09:49:36;complete;td-td29_cr-cr105
load_truck_hu697_complete;2023-06-27 09:50:15;complete;td-td40_cr-cr143
load_truck_hu702_complete;2023-06-27 09:52:26;complete;td-td29_cr-cr105
load_truck_hu670_complete;2023-06-27 09:53:57;complete;td-td40_cr-cr142
load_truck_hu699_complete;2023-06-27 09:54:30;complete;td-td29_cr-cr105
load_truck_hu698_complete;2023-06-27 09:59:19;complete;td-td29_cr-cr105
load_truck_hu691_complete;2023-06-27 10:22:54;complete;td-td25_cr-cr90
