ocel_id;ocel_time;lifecycle;instance_id
weigh_cr192_complete;2023-07-07 15:37:55;complete;td-td55_cr-cr192
weigh_cr198_start;2023-07-10 11:28:00;start;td-td56_cr-cr198
weigh_cr198_complete;2023-07-10 11:29:01;complete;td-td56_cr-cr198
weigh_cr190_start;2023-07-10 18:45:04;start;td-td55_cr-cr190
weigh_cr205_start;2023-07-11 07:40:59;start;td-td59_cr-cr205
weigh_cr205_complete;2023-07-11 07:44:01;complete;td-td59_cr-cr205
weigh_cr190_complete;2023-07-11 07:50:14;complete;td-td55_cr-cr190
weigh_cr155_start;2023-07-11 07:50:26;start;td-td44_cr-cr155
weigh_cr186_start;2023-07-11 08:50:14;start;td-td53_cr-cr186
weigh_cr186_complete;2023-07-11 08:56:33;complete;td-td53_cr-cr186
weigh_cr155_complete;2023-07-11 08:57:04;complete;td-td44_cr-cr155
weigh_cr156_start;2023-07-11 09:10:51;start;td-td44_cr-cr156
weigh_cr156_complete;2023-07-11 09:18:43;complete;td-td44_cr-cr156
weigh_cr188_start;2023-07-11 09:48:58;start;td-td54_cr-cr188
weigh_cr188_complete;2023-07-11 09:56:24;complete;td-td54_cr-cr188
weigh_cr199_start;2023-07-11 14:43:36;start;td-td57_cr-cr199
weigh_cr199_complete;2023-07-11 14:44:58;complete;td-td57_cr-cr199
weigh_cr172_start;2023-07-11 14:51:31;start;td-td49_cr-cr172
weigh_cr172_complete;2023-07-11 14:55:15;complete;td-td49_cr-cr172
weigh_cr206_start;2023-07-11 14:57:33;start;td-td59_cr-cr206
weigh_cr206_complete;2023-07-11 15:59:11;complete;td-td59_cr-cr206
weigh_cr209_start;2023-07-11 18:26:17;start;td-td60_cr-cr209
weigh_cr209_complete;2023-07-12 07:28:23;complete;td-td60_cr-cr209
weigh_cr174_start;2023-07-12 10:17:34;start;td-td49_cr-cr174
weigh_cr174_complete;2023-07-12 10:19:18;complete;td-td49_cr-cr174
weigh_cr176_start;2023-07-12 10:29:20;start;td-td49_cr-cr176
weigh_cr176_complete;2023-07-12 10:31:36;complete;td-td49_cr-cr176
weigh_cr223_start;2023-07-12 10:39:56;start;td-td63_cr-cr223
weigh_cr214_start;2023-07-12 10:40:16;start;td-td61_cr-cr214
weigh_cr214_complete;2023-07-12 10:42:20;complete;td-td61_cr-cr214
weigh_cr223_complete;2023-07-12 10:43:25;complete;td-td63_cr-cr223
weigh_cr222_start;2023-07-12 15:33:49;start;td-td63_cr-cr222
weigh_cr222_complete;2023-07-12 15:35:20;complete;td-td63_cr-cr222
weigh_cr226_start;2023-07-12 15:54:42;start;td-td64_cr-cr226
weigh_cr226_complete;2023-07-12 15:55:37;complete;td-td64_cr-cr226
weigh_cr197_start;2023-07-12 15:59:06;start;td-td56_cr-cr197
weigh_cr197_complete;2023-07-12 16:59:56;complete;td-td56_cr-cr197
weigh_cr224_start;2023-07-12 18:46:05;start;td-td63_cr-cr224
weigh_cr224_complete;2023-07-13 07:52:49;complete;td-td63_cr-cr224
weigh_cr215_start;2023-07-13 09:55:41;start;td-td62_cr-cr215
weigh_cr215_complete;2023-07-13 10:56:57;complete;td-td62_cr-cr215
weigh_cr210_start;2023-07-13 14:42:59;start;td-td60_cr-cr210
weigh_cr210_complete;2023-07-13 14:44:12;complete;td-td60_cr-cr210
weigh_cr202_start;2023-07-13 14:56:04;start;td-td58_cr-cr202
weigh_cr227_start;2023-07-13 15:44:57;start;td-td64_cr-cr227
weigh_cr227_complete;2023-07-13 15:45:45;complete;td-td64_cr-cr227
weigh_cr213_start;2023-07-13 15:50:13;start;td-td61_cr-cr213
weigh_cr213_complete;2023-07-13 15:51:59;complete;td-td61_cr-cr213
weigh_cr202_complete;2023-07-13 15:57:35;complete;td-td58_cr-cr202
weigh_cr203_start;2023-07-13 16:06:42;start;td-td58_cr-cr203
weigh_cr203_complete;2023-07-13 16:08:03;complete;td-td58_cr-cr203
weigh_cr228_start;2023-07-13 18:08:02;start;td-td64_cr-cr228
weigh_cr228_complete;2023-07-13 18:30:10;complete;td-td64_cr-cr228
weigh_cr225_start;2023-07-14 08:25:32;start;td-td64_cr-cr225
weigh_cr225_complete;2023-07-14 08:33:52;complete;td-td64_cr-cr225
weigh_cr234_start;2023-07-14 10:06:58;start;td-td66_cr-cr234
weigh_cr234_complete;2023-07-14 10:10:22;complete;td-td66_cr-cr234
weigh_cr238_start;2023-07-14 14:37:38;start;td-td67_cr-cr238
weigh_cr238_complete;2023-07-14 14:40:28;complete;td-td67_cr-cr238
weigh_cr220_start;2023-07-14 15:30:55;start;td-td63_cr-cr220
weigh_cr220_complete;2023-07-14 15:33:21;complete;td-td63_cr-cr220
weigh_cr207_start;2023-07-14 16:03:52;start;td-td60_cr-cr207
weigh_cr207_complete;2023-07-14 16:09:32;complete;td-td60_cr-cr207
weigh_cr232_start;2023-07-14 16:12:12;start;td-td66_cr-cr232
weigh_cr232_complete;2023-07-14 16:14:48;complete;td-td66_cr-cr232
weigh_cr177_start;2023-07-14 16:19:43;start;td-td50_cr-cr177
weigh_cr177_complete;2023-07-14 16:23:32;complete;td-td50_cr-cr177
weigh_cr221_start;2023-07-14 16:28:49;start;td-td63_cr-cr221
weigh_cr221_complete;2023-07-14 16:40:05;complete;td-td63_cr-cr221
weigh_cr229_start;2023-07-14 18:48:08;start;td-td64_cr-cr229
weigh_cr229_complete;2023-07-17 07:54:29;complete;td-td64_cr-cr229
weigh_cr164_start;2023-07-17 08:47:41;start;td-td46_cr-cr164
weigh_cr164_complete;2023-07-17 08:54:39;complete;td-td46_cr-cr164
weigh_cr212_start;2023-07-17 09:57:59;start;td-td61_cr-cr212
weigh_cr241_start;2023-07-17 11:00:25;start;td-td68_cr-cr241
weigh_cr212_complete;2023-07-17 11:03:40;complete;td-td61_cr-cr212
weigh_cr241_complete;2023-07-17 11:06:14;complete;td-td68_cr-cr241
weigh_cr189_start;2023-07-17 11:42:04;start;td-td54_cr-cr189
weigh_cr211_start;2023-07-17 11:49:25;start;td-td61_cr-cr211
weigh_cr189_complete;2023-07-17 11:49:31;complete;td-td54_cr-cr189
weigh_cr211_complete;2023-07-17 11:56:15;complete;td-td61_cr-cr211
weigh_cr201_start;2023-07-17 14:48:21;start;td-td57_cr-cr201
weigh_cr201_complete;2023-07-17 14:50:12;complete;td-td57_cr-cr201
weigh_cr208_start;2023-07-17 16:40:00;start;td-td60_cr-cr208
weigh_cr208_complete;2023-07-17 16:45:45;complete;td-td60_cr-cr208
weigh_cr233_start;2023-07-18 09:24:27;start;td-td66_cr-cr233
weigh_cr233_complete;2023-07-18 09:25:11;complete;td-td66_cr-cr233
weigh_cr218_start;2023-07-18 09:35:02;start;td-td62_cr-cr218
weigh_cr218_complete;2023-07-18 09:35:49;complete;td-td62_cr-cr218
weigh_cr235_start;2023-07-18 09:35:56;start;td-td67_cr-cr235
weigh_cr235_complete;2023-07-18 09:42:22;complete;td-td67_cr-cr235
weigh_cr191_start;2023-07-18 11:18:12;start;td-td55_cr-cr191
weigh_cr191_complete;2023-07-18 11:21:36;complete;td-td55_cr-cr191
weigh_cr242_start;2023-07-18 11:45:35;start;td-td69_cr-cr242
weigh_cr242_complete;2023-07-18 11:46:53;complete;td-td69_cr-cr242
weigh_cr230_start;2023-07-18 11:57:49;start;td-td65_cr-cr230
weigh_cr230_complete;2023-07-18 11:59:48;complete;td-td65_cr-cr230
weigh_cr243_start;2023-07-18 14:48:33;start;td-td70_cr-cr243
weigh_cr236_start;2023-07-18 14:49:22;start;td-td67_cr-cr236
weigh_cr217_start;2023-07-18 14:51:34;start;td-td62_cr-cr217
weigh_cr243_complete;2023-07-18 14:52:09;complete;td-td70_cr-cr243
weigh_cr236_complete;2023-07-18 14:53:54;complete;td-td67_cr-cr236
weigh_cr217_complete;2023-07-18 14:57:32;complete;td-td62_cr-cr217
weigh_cr237_start;2023-07-18 14:58:25;start;td-td67_cr-cr237
weigh_cr237_complete;2023-07-18 14:59:11;complete;td-td67_cr-cr237
weigh_cr231_start;2023-07-18 16:10:32;start;td-td65_cr-cr231
weigh_cr231_complete;2023-07-18 16:14:40;complete;td-td65_cr-cr231
weigh_cr248_start;2023-07-19 10:31:55;start;td-td71_cr-cr248
weigh_cr253_start;2023-07-19 10:33:29;start;td-td72_cr-cr253
weigh_cr248_complete;2023-07-19 10:34:04;complete;td-td71_cr-cr248
weigh_cr253_complete;2023-07-19 10:39:51;complete;td-td72_cr-cr253
weigh_cr249_start;2023-07-19 10:44:34;start;td-td71_cr-cr249
weigh_cr249_complete;2023-07-19 10:46:49;complete;td-td71_cr-cr249
weigh_cr247_start;2023-07-19 10:47:45;start;td-td71_cr-cr247
weigh_cr247_complete;2023-07-19 10:49:10;complete;td-td71_cr-cr247
weigh_cr239_start;2023-07-19 11:31:17;start;td-td67_cr-cr239
weigh_cr239_complete;2023-07-19 11:32:35;complete;td-td67_cr-cr239
weigh_cr216_start;2023-07-20 11:23:25;start;td-td62_cr-cr216
weigh_cr216_complete;2023-07-20 11:26:42;complete;td-td62_cr-cr216
weigh_cr244_start;2023-07-20 11:35:43;start;td-td70_cr-cr244
weigh_cr200_start;2023-07-20 11:35:51;start;td-td57_cr-cr200
weigh_cr244_complete;2023-07-20 11:36:46;complete;td-td70_cr-cr244
weigh_cr200_complete;2023-07-20 11:39:23;complete;td-td57_cr-cr200
weigh_cr252_start;2023-07-20 14:25:40;start;td-td72_cr-cr252
weigh_cr252_complete;2023-07-20 14:27:31;complete;td-td72_cr-cr252
weigh_cr255_start;2023-07-21 09:38:33;start;td-td73_cr-cr255
weigh_cr255_complete;2023-07-21 09:46:03;complete;td-td73_cr-cr255
weigh_cr250_start;2023-07-21 09:53:19;start;td-td72_cr-cr250
weigh_cr250_complete;2023-07-21 09:56:36;complete;td-td72_cr-cr250
weigh_cr204_start;2023-07-21 14:05:28;start;td-td58_cr-cr204
weigh_cr204_complete;2023-07-21 14:07:17;complete;td-td58_cr-cr204
weigh_cr258_start;2023-07-24 07:49:02;start;td-td74_cr-cr258
weigh_cr258_complete;2023-07-24 07:53:17;complete;td-td74_cr-cr258
weigh_cr262_start;2023-07-24 10:26:09;start;td-td74_cr-cr262
weigh_cr262_complete;2023-07-24 10:27:36;complete;td-td74_cr-cr262
weigh_cr257_start;2023-07-24 10:40:34;start;td-td73_cr-cr257
weigh_cr257_complete;2023-07-24 10:44:27;complete;td-td73_cr-cr257
weigh_cr254_start;2023-07-24 10:46:08;start;td-td72_cr-cr254
weigh_cr254_complete;2023-07-24 10:55:04;complete;td-td72_cr-cr254
weigh_cr245_start;2023-07-24 11:18:57;start;td-td70_cr-cr245
weigh_cr261_start;2023-07-24 11:19:35;start;td-td74_cr-cr261
weigh_cr245_complete;2023-07-24 11:22:05;complete;td-td70_cr-cr245
weigh_cr261_complete;2023-07-24 11:22:23;complete;td-td74_cr-cr261
weigh_cr251_start;2023-07-24 14:00:57;start;td-td72_cr-cr251
weigh_cr251_complete;2023-07-24 14:02:33;complete;td-td72_cr-cr251
weigh_cr263_start;2023-07-24 16:16:13;start;td-td75_cr-cr263
weigh_cr263_complete;2023-07-24 16:17:51;complete;td-td75_cr-cr263
weigh_cr240_start;2023-07-24 16:25:11;start;td-td68_cr-cr240
weigh_cr240_complete;2023-07-24 16:27:59;complete;td-td68_cr-cr240
weigh_cr264_start;2023-07-24 17:09:50;start;td-td75_cr-cr264
weigh_cr264_complete;2023-07-24 17:38:55;complete;td-td75_cr-cr264
weigh_cr267_start;2023-07-24 17:55:34;start;td-td76_cr-cr267
weigh_cr266_start;2023-07-24 18:35:12;start;td-td76_cr-cr266
weigh_cr266_complete;2023-07-24 18:54:04;complete;td-td76_cr-cr266
weigh_cr267_complete;2023-07-24 18:55:51;complete;td-td76_cr-cr267
weigh_cr219_start;2023-07-25 07:57:57;start;td-td62_cr-cr219
weigh_cr219_complete;2023-07-25 09:04:34;complete;td-td62_cr-cr219
weigh_cr265_start;2023-07-25 10:57:20;start;td-td76_cr-cr265
weigh_cr265_complete;2023-07-25 11:58:59;complete;td-td76_cr-cr265
weigh_cr273_start;2023-07-25 14:45:13;start;td-td79_cr-cr273
weigh_cr273_complete;2023-07-25 14:48:35;complete;td-td79_cr-cr273
weigh_cr269_start;2023-07-25 15:54:21;start;td-td76_cr-cr269
weigh_cr269_complete;2023-07-25 15:56:59;complete;td-td76_cr-cr269
weigh_cr276_start;2023-07-25 16:50:36;start;td-td79_cr-cr276
weigh_cr276_complete;2023-07-25 16:52:45;complete;td-td79_cr-cr276
weigh_cr272_start;2023-07-26 08:57:51;start;td-td78_cr-cr272
weigh_cr272_complete;2023-07-26 09:59:14;complete;td-td78_cr-cr272
weigh_cr259_start;2023-07-26 13:04:38;start;td-td74_cr-cr259
weigh_cr259_complete;2023-07-26 13:10:43;complete;td-td74_cr-cr259
weigh_cr246_start;2023-07-26 13:13:43;start;td-td70_cr-cr246
weigh_cr246_complete;2023-07-26 13:16:26;complete;td-td70_cr-cr246
weigh_cr280_start;2023-07-27 09:42:03;start;td-td81_cr-cr280
weigh_cr280_complete;2023-07-27 09:44:39;complete;td-td81_cr-cr280
weigh_cr282_start;2023-07-27 10:15:27;start;td-td81_cr-cr282
weigh_cr282_complete;2023-07-27 10:18:10;complete;td-td81_cr-cr282
weigh_cr288_start;2023-07-27 11:43:50;start;td-td83_cr-cr288
weigh_cr288_complete;2023-07-27 11:49:10;complete;td-td83_cr-cr288
weigh_cr283_start;2023-07-27 14:47:53;start;td-td82_cr-cr283
weigh_cr283_complete;2023-07-27 14:51:51;complete;td-td82_cr-cr283
weigh_cr292_start;2023-07-28 14:13:23;start;td-td84_cr-cr292
weigh_cr292_complete;2023-07-28 14:19:11;complete;td-td84_cr-cr292
weigh_cr271_start;2023-07-28 14:38:50;start;td-td77_cr-cr271
weigh_cr271_complete;2023-07-28 14:41:09;complete;td-td77_cr-cr271
weigh_cr270_start;2023-07-28 15:30:36;start;td-td77_cr-cr270
weigh_cr270_complete;2023-07-28 15:38:26;complete;td-td77_cr-cr270
weigh_cr296_start;2023-07-28 16:10:56;start;td-td85_cr-cr296
weigh_cr296_complete;2023-07-28 16:17:45;complete;td-td85_cr-cr296
weigh_cr256_start;2023-07-28 16:28:34;start;td-td73_cr-cr256
weigh_cr256_complete;2023-07-28 16:31:48;complete;td-td73_cr-cr256
weigh_cr268_start;2023-07-31 13:46:50;start;td-td76_cr-cr268
weigh_cr268_complete;2023-07-31 13:50:12;complete;td-td76_cr-cr268
weigh_cr277_start;2023-07-31 13:56:31;start;td-td80_cr-cr277
weigh_cr285_start;2023-07-31 14:37:39;start;td-td82_cr-cr285
weigh_cr285_complete;2023-07-31 14:45:02;complete;td-td82_cr-cr285
weigh_cr277_complete;2023-07-31 14:59:27;complete;td-td80_cr-cr277
weigh_cr275_start;2023-07-31 15:42:25;start;td-td79_cr-cr275
weigh_cr275_complete;2023-07-31 15:50:06;complete;td-td79_cr-cr275
weigh_cr260_start;2023-07-31 16:58:35;start;td-td74_cr-cr260
weigh_cr260_complete;2023-07-31 18:04:07;complete;td-td74_cr-cr260
weigh_cr286_start;2023-07-31 18:37:12;start;td-td83_cr-cr286
weigh_cr286_complete;2023-08-01 07:37:31;complete;td-td83_cr-cr286
weigh_cr274_start;2023-08-01 08:04:16;start;td-td79_cr-cr274
weigh_cr274_complete;2023-08-01 08:18:11;complete;td-td79_cr-cr274
weigh_cr302_start;2023-08-01 13:29:10;start;td-td87_cr-cr302
weigh_cr302_complete;2023-08-01 13:33:07;complete;td-td87_cr-cr302
weigh_cr278_start;2023-08-02 08:33:55;start;td-td80_cr-cr278
weigh_cr278_complete;2023-08-02 08:40:45;complete;td-td80_cr-cr278
weigh_cr301_start;2023-08-02 09:39:32;start;td-td87_cr-cr301
weigh_cr301_complete;2023-08-02 09:45:46;complete;td-td87_cr-cr301
weigh_cr287_start;2023-08-02 10:08:16;start;td-td83_cr-cr287
weigh_cr287_complete;2023-08-02 10:12:26;complete;td-td83_cr-cr287
weigh_cr304_start;2023-08-02 11:33:17;start;td-td88_cr-cr304
weigh_cr304_complete;2023-08-02 11:35:52;complete;td-td88_cr-cr304
weigh_cr281_start;2023-08-02 14:49:07;start;td-td81_cr-cr281
weigh_cr281_complete;2023-08-02 14:58:34;complete;td-td81_cr-cr281
weigh_cr306_start;2023-08-02 15:43:34;start;td-td89_cr-cr306
weigh_cr306_complete;2023-08-02 15:52:22;complete;td-td89_cr-cr306
weigh_cr284_start;2023-08-02 16:42:08;start;td-td82_cr-cr284
weigh_cr284_complete;2023-08-02 16:54:02;complete;td-td82_cr-cr284
weigh_cr279_start;2023-08-02 17:24:57;start;td-td80_cr-cr279
weigh_cr279_complete;2023-08-02 17:55:37;complete;td-td80_cr-cr279
weigh_cr307_start;2023-08-03 09:57:52;start;td-td89_cr-cr307
weigh_cr309_start;2023-08-03 10:24:43;start;td-td89_cr-cr309
weigh_cr309_complete;2023-08-03 10:26:20;complete;td-td89_cr-cr309
weigh_cr307_complete;2023-08-03 10:59:17;complete;td-td89_cr-cr307
weigh_cr290_start;2023-08-03 11:33:45;start;td-td83_cr-cr290
weigh_cr310_start;2023-08-03 11:34:33;start;td-td90_cr-cr310
weigh_cr290_complete;2023-08-03 11:38:18;complete;td-td83_cr-cr290
weigh_cr310_complete;2023-08-03 11:39:29;complete;td-td90_cr-cr310
weigh_cr294_start;2023-08-03 13:19:40;start;td-td85_cr-cr294
weigh_cr294_complete;2023-08-03 13:23:41;complete;td-td85_cr-cr294
weigh_cr291_start;2023-08-03 13:56:12;start;td-td84_cr-cr291
weigh_cr293_start;2023-08-03 14:20:46;start;td-td84_cr-cr293
weigh_cr293_complete;2023-08-03 14:26:01;complete;td-td84_cr-cr293
weigh_cr291_complete;2023-08-03 14:56:56;complete;td-td84_cr-cr291
weigh_cr305_start;2023-08-04 13:17:32;start;td-td88_cr-cr305
weigh_cr305_complete;2023-08-04 13:22:09;complete;td-td88_cr-cr305
weigh_cr298_start;2023-08-04 14:46:18;start;td-td86_cr-cr298
weigh_cr298_complete;2023-08-04 14:53:08;complete;td-td86_cr-cr298
weigh_cr300_start;2023-08-04 17:21:20;start;td-td86_cr-cr300
weigh_cr300_complete;2023-08-04 18:27:57;complete;td-td86_cr-cr300
weigh_cr308_start;2023-08-07 09:42:49;start;td-td89_cr-cr308
weigh_cr308_complete;2023-08-07 09:44:59;complete;td-td89_cr-cr308
weigh_cr311_start;2023-08-07 10:31:14;start;td-td90_cr-cr311
weigh_cr311_complete;2023-08-07 10:33:01;complete;td-td90_cr-cr311
weigh_cr317_start;2023-08-07 18:40:31;start;td-td92_cr-cr317
weigh_cr317_complete;2023-08-08 07:41:10;complete;td-td92_cr-cr317
weigh_cr319_start;2023-08-08 08:50:30;start;td-td93_cr-cr319
weigh_cr319_complete;2023-08-08 08:52:31;complete;td-td93_cr-cr319
weigh_cr295_start;2023-08-08 09:15:39;start;td-td85_cr-cr295
weigh_cr295_complete;2023-08-08 09:18:32;complete;td-td85_cr-cr295
weigh_cr314_start;2023-08-08 09:54:24;start;td-td92_cr-cr314
weigh_cr314_complete;2023-08-08 09:58:42;complete;td-td92_cr-cr314
weigh_cr315_start;2023-08-08 10:44:55;start;td-td92_cr-cr315
weigh_cr315_complete;2023-08-08 10:48:13;complete;td-td92_cr-cr315
weigh_cr313_start;2023-08-08 12:00:04;start;td-td91_cr-cr313
weigh_cr313_complete;2023-08-08 13:04:13;complete;td-td91_cr-cr313
weigh_cr324_start;2023-08-08 14:52:21;start;td-td94_cr-cr324
weigh_cr324_complete;2023-08-08 14:59:28;complete;td-td94_cr-cr324
weigh_cr289_start;2023-08-08 16:54:24;start;td-td83_cr-cr289
weigh_cr289_complete;2023-08-08 16:55:45;complete;td-td83_cr-cr289
weigh_cr316_start;2023-08-09 09:54:17;start;td-td92_cr-cr316
weigh_cr316_complete;2023-08-09 09:55:59;complete;td-td92_cr-cr316
weigh_cr328_start;2023-08-09 10:12:05;start;td-td94_cr-cr328
weigh_cr328_complete;2023-08-09 10:14:02;complete;td-td94_cr-cr328
weigh_cr303_start;2023-08-09 11:38:52;start;td-td88_cr-cr303
weigh_cr303_complete;2023-08-09 11:40:44;complete;td-td88_cr-cr303
weigh_cr323_start;2023-08-09 14:04:08;start;td-td93_cr-cr323
weigh_cr323_complete;2023-08-09 14:06:24;complete;td-td93_cr-cr323
weigh_cr321_start;2023-08-09 16:05:13;start;td-td93_cr-cr321
weigh_cr321_complete;2023-08-09 16:10:37;complete;td-td93_cr-cr321
weigh_cr329_start;2023-08-09 16:55:35;start;td-td95_cr-cr329
weigh_cr329_complete;2023-08-09 17:57:26;complete;td-td95_cr-cr329
weigh_cr318_start;2023-08-10 07:17:11;start;td-td92_cr-cr318
weigh_cr318_complete;2023-08-10 07:41:03;complete;td-td92_cr-cr318
weigh_cr327_start;2023-08-10 08:00:15;start;td-td94_cr-cr327
weigh_cr327_complete;2023-08-10 08:04:51;complete;td-td94_cr-cr327
weigh_cr325_start;2023-08-10 09:19:05;start;td-td94_cr-cr325
weigh_cr325_complete;2023-08-10 09:20:18;complete;td-td94_cr-cr325
weigh_cr322_start;2023-08-10 09:32:20;start;td-td93_cr-cr322
weigh_cr322_complete;2023-08-10 09:37:44;complete;td-td93_cr-cr322
weigh_cr336_start;2023-08-10 15:52:19;start;td-td97_cr-cr336
weigh_cr336_complete;2023-08-10 15:57:00;complete;td-td97_cr-cr336
weigh_cr331_start;2023-08-10 16:05:22;start;td-td96_cr-cr331
weigh_cr331_complete;2023-08-10 16:10:08;complete;td-td96_cr-cr331
weigh_cr312_start;2023-08-10 16:27:25;start;td-td91_cr-cr312
weigh_cr312_complete;2023-08-10 16:33:24;complete;td-td91_cr-cr312
weigh_cr326_start;2023-08-10 17:10:43;start;td-td94_cr-cr326
weigh_cr326_complete;2023-08-10 17:19:14;complete;td-td94_cr-cr326
weigh_cr320_start;2023-08-11 08:38:05;start;td-td93_cr-cr320
weigh_cr320_complete;2023-08-11 08:49:42;complete;td-td93_cr-cr320
weigh_cr299_start;2023-08-11 08:57:59;start;td-td86_cr-cr299
weigh_cr299_complete;2023-08-11 10:04:11;complete;td-td86_cr-cr299
weigh_cr337_start;2023-08-11 11:51:09;start;td-td97_cr-cr337
weigh_cr337_complete;2023-08-11 11:54:55;complete;td-td97_cr-cr337
weigh_cr339_start;2023-08-11 16:46:05;start;td-td98_cr-cr339
weigh_cr339_complete;2023-08-11 16:56:20;complete;td-td98_cr-cr339
weigh_cr333_start;2023-08-14 16:29:14;start;td-td96_cr-cr333
weigh_cr333_complete;2023-08-14 16:42:00;complete;td-td96_cr-cr333
weigh_cr340_start;2023-08-15 09:21:26;start;td-td98_cr-cr340
weigh_cr340_complete;2023-08-15 09:26:37;complete;td-td98_cr-cr340
weigh_cr341_start;2023-08-15 11:09:56;start;td-td98_cr-cr341
weigh_cr341_complete;2023-08-15 11:19:39;complete;td-td98_cr-cr341
weigh_cr338_start;2023-08-15 11:35:54;start;td-td97_cr-cr338
weigh_cr338_complete;2023-08-15 11:43:34;complete;td-td97_cr-cr338
weigh_cr334_start;2023-08-15 11:45:17;start;td-td97_cr-cr334
weigh_cr334_complete;2023-08-15 11:47:17;complete;td-td97_cr-cr334
weigh_cr342_start;2023-08-15 11:56:50;start;td-td99_cr-cr342
weigh_cr335_start;2023-08-15 13:14:28;start;td-td97_cr-cr335
weigh_cr335_complete;2023-08-15 13:17:08;complete;td-td97_cr-cr335
weigh_cr342_complete;2023-08-15 14:03:15;complete;td-td99_cr-cr342
weigh_cr297_start;2023-08-15 14:09:46;start;td-td86_cr-cr297
weigh_cr297_complete;2023-08-15 14:11:03;complete;td-td86_cr-cr297
weigh_cr330_start;2023-08-15 15:27:37;start;td-td95_cr-cr330
weigh_cr330_complete;2023-08-15 15:36:14;complete;td-td95_cr-cr330
weigh_cr344_start;2023-08-16 16:56:09;start;td-td100_cr-cr344
weigh_cr344_complete;2023-08-16 16:57:58;complete;td-td100_cr-cr344
weigh_cr343_start;2023-08-17 11:46:14;start;td-td100_cr-cr343
weigh_cr343_complete;2023-08-17 11:48:27;complete;td-td100_cr-cr343
weigh_cr332_start;2023-08-24 07:47:00;start;td-td96_cr-cr332
weigh_cr332_complete;2023-08-24 07:59:02;complete;td-td96_cr-cr332
