ocel_id;ocel_time
16344_enter_Storage_cr83;2023-06-19 14:52:45
16346_enter_Storage_fl3;2023-06-19 14:52:45
16349_enter_Loading Bay_fl1;2023-06-19 14:54:18
16350_enter_Loading Bay_cr31;2023-06-19 14:54:18
16353_enter_Loading Bay_fl3;2023-06-19 14:54:55
16354_enter_Loading Bay_cr83;2023-06-19 14:54:55
16355_enter_Supplier_tr1;2023-06-19 14:55:51
16357_enter_Terminal South_tr2;2023-06-19 15:10:45
16358_enter_Terminal South_cr111;2023-06-19 15:10:45
16360_enter_Terminal South_fl2;2023-06-19 15:10:45
16362_enter_Truck Depot_tr2;2023-06-19 15:10:48
16366_enter_Loading Bay_fl2;2023-06-19 15:17:36
16367_enter_Loading Bay_cr111;2023-06-19 15:17:36
16368_enter_Supplier_tr2;2023-06-19 15:18:49
16370_enter_Supplier Loading Area_tr2;2023-06-19 15:40:58
16371_enter_Supplier Loading Area_cr109;2023-06-19 15:40:58
16372_enter_Terminal North_tr5;2023-06-19 15:46:37
16373_enter_Terminal North_cr110;2023-06-19 15:46:37
16375_enter_Terminal North_fl2;2023-06-19 15:46:37
16377_enter_Truck Depot_tr5;2023-06-19 15:46:39
16379_enter_Terminal South_tr6;2023-06-19 15:49:51
16380_enter_Terminal South_cr113;2023-06-19 15:49:51
16383_enter_Storage_fl2;2023-06-19 15:49:57
16384_enter_Storage_cr110;2023-06-19 15:49:57
16386_enter_Terminal South_fl2;2023-06-19 15:49:57
16388_enter_Truck Depot_tr6;2023-06-19 15:50:00
16390_enter_Supplier_tr4;2023-06-19 15:50:15
16392_enter_Supplier_tr5;2023-06-19 15:50:56
16394_enter_Terminal North_tr3;2023-06-19 16:09:48
16395_enter_Terminal North_cr79;2023-06-19 16:09:48
16397_enter_Terminal North_fl1;2023-06-19 16:09:48
16399_enter_Truck Depot_tr3;2023-06-19 16:09:50
16403_enter_Storage_fl1;2023-06-19 16:13:47
16404_enter_Storage_cr79;2023-06-19 16:13:47
16405_enter_Supplier Loading Area_tr1;2023-06-19 16:14:26
16406_enter_Supplier Loading Area_cr114;2023-06-19 16:14:26
16407_enter_Supplier_tr3;2023-06-19 16:15:37
16409_enter_Supplier Loading Area_tr3;2023-06-19 16:43:57
16410_enter_Supplier Loading Area_cr118;2023-06-19 16:43:57
16411_enter_Supplier_tr6;2023-06-19 16:52:07
16415_enter_Loading Bay_fl2;2023-06-19 16:55:18
16416_enter_Loading Bay_cr113;2023-06-19 16:55:18
16417_enter_Supplier Loading Area_tr4;2023-06-19 17:05:34
16418_enter_Supplier Loading Area_cr85;2023-06-19 17:05:34
16419_enter_Supplier Loading Area_tr5;2023-06-19 17:08:03
16420_enter_Supplier Loading Area_cr72;2023-06-19 17:08:03
16423_enter_Supplier Loading Area_tr6;2023-06-19 18:45:47
16424_enter_Supplier Loading Area_cr106;2023-06-19 18:45:47
16433_enter_Terminal North_tr5;2023-06-20 08:38:47
16434_enter_Terminal North_cr72;2023-06-20 08:38:47
16436_enter_Terminal North_fl1;2023-06-20 08:38:47
16438_enter_Truck Depot_tr5;2023-06-20 08:38:57
16442_enter_Storage_fl1;2023-06-20 08:43:39
16443_enter_Storage_cr72;2023-06-20 08:43:39
16444_enter_Terminal South_tr2;2023-06-20 08:51:27
16445_enter_Terminal South_cr109;2023-06-20 08:51:27
16447_enter_Terminal South_fl3;2023-06-20 08:51:27
16449_enter_Truck Depot_tr2;2023-06-20 08:51:35
16451_enter_Supplier_tr5;2023-06-20 08:52:26
16453_enter_Terminal South_tr1;2023-06-20 08:56:38
16454_enter_Terminal South_cr114;2023-06-20 08:56:38
16456_enter_Terminal South_fl2;2023-06-20 08:56:38
16458_enter_Truck Depot_tr1;2023-06-20 08:56:51
16460_enter_Terminal North_tr4;2023-06-20 08:58:01
16461_enter_Terminal North_cr85;2023-06-20 08:58:01
16463_enter_Terminal North_fl1;2023-06-20 08:58:01
16465_enter_Truck Depot_tr4;2023-06-20 08:58:04
16468_enter_Loading Bay_fl3;2023-06-20 08:58:33
16469_enter_Loading Bay_cr109;2023-06-20 08:58:33
16470_enter_Supplier_tr2;2023-06-20 08:59:07
16474_enter_Terminal North_tr3;2023-06-20 09:18:01
16475_enter_Terminal North_cr118;2023-06-20 09:18:01
16476_enter_Terminal North_tr6;2023-06-20 09:18:42
16477_enter_Terminal North_cr106;2023-06-20 09:18:42
16479_enter_Terminal North_fl3;2023-06-20 10:00:41
16481_enter_Truck Depot_tr3;2023-06-20 10:00:45
16484_enter_Storage_fl3;2023-06-20 10:04:57
16485_enter_Storage_cr118;2023-06-20 10:04:57
16487_enter_Terminal North_fl3;2023-06-20 10:04:57
16489_enter_Truck Depot_tr6;2023-06-20 10:04:58
16490_enter_Supplier_tr1;2023-06-20 10:06:53
16494_enter_Storage_fl3;2023-06-20 10:07:29
16495_enter_Storage_cr106;2023-06-20 10:07:29
16496_enter_Supplier Loading Area_tr2;2023-06-20 10:19:25
16497_enter_Supplier Loading Area_cr77;2023-06-20 10:19:25
16498_enter_Supplier Loading Area_tr1;2023-06-20 10:27:05
16499_enter_Supplier Loading Area_cr103;2023-06-20 10:27:05
16502_enter_Loading Bay_fl2;2023-06-20 10:59:06
16503_enter_Loading Bay_cr114;2023-06-20 10:59:06
16506_enter_Storage_fl1;2023-06-20 10:59:53
16507_enter_Storage_cr85;2023-06-20 10:59:53
16508_enter_Loading Bay_vh17;2023-06-20 11:00:00
16510_enter_Supplier Loading Area_tr5;2023-06-20 11:03:39
16511_enter_Supplier Loading Area_cr101;2023-06-20 11:03:39
16518_enter_Terminal North_tr2;2023-06-20 14:50:49
16519_enter_Terminal North_cr77;2023-06-20 14:50:49
16521_enter_Terminal North_fl3;2023-06-20 14:50:49
16523_enter_Truck Depot_tr2;2023-06-20 14:50:51
16526_enter_Storage_fl3;2023-06-20 14:55:31
16527_enter_Storage_cr77;2023-06-20 14:55:31
16528_enter_Terminal North_tr1;2023-06-20 14:59:52
16529_enter_Terminal North_cr103;2023-06-20 14:59:52
16531_enter_Terminal North_fl1;2023-06-20 14:59:52
16533_enter_Truck Depot_tr1;2023-06-20 15:00:00
16536_enter_Storage_fl1;2023-06-20 15:06:43
16537_enter_Storage_cr103;2023-06-20 15:06:43
16538_enter_Terminal South_tr5;2023-06-20 15:48:24
16539_enter_Terminal South_cr101;2023-06-20 15:48:24
16541_enter_Terminal South_fl2;2023-06-20 15:48:24
16543_enter_Truck Depot_tr5;2023-06-20 15:48:26
16546_enter_Loading Bay_fl2;2023-06-20 15:52:37
16547_enter_Loading Bay_cr101;2023-06-20 15:52:37
16549_enter_Supplier_tr4;2023-06-20 17:56:20
16552_enter_Supplier_tr2;2023-06-21 07:30:38
16554_enter_Supplier Loading Area_tr4;2023-06-21 08:23:30
16555_enter_Supplier Loading Area_cr124;2023-06-21 08:23:30
16559_enter_Supplier_tr1;2023-06-21 08:40:46
16561_enter_Supplier Loading Area_tr2;2023-06-21 08:41:52
16562_enter_Supplier Loading Area_cr100;2023-06-21 08:41:52
16566_enter_Supplier_tr6;2023-06-21 09:21:53
16568_enter_Supplier Loading Area_tr6;2023-06-21 09:42:10
16569_enter_Supplier Loading Area_cr95;2023-06-21 09:42:10
16570_enter_Terminal North_tr4;2023-06-21 09:47:27
16571_enter_Terminal North_cr124;2023-06-21 09:47:27
16573_enter_Terminal North_fl3;2023-06-21 09:47:27
16575_enter_Truck Depot_tr4;2023-06-21 09:47:32
16578_enter_Storage_fl3;2023-06-21 09:49:41
16579_enter_Storage_cr124;2023-06-21 09:49:41
16580_enter_Supplier Loading Area_tr1;2023-06-21 09:51:18
16581_enter_Supplier Loading Area_cr123;2023-06-21 09:51:18
16584_enter_Terminal North_tr2;2023-06-21 10:09:32
16585_enter_Terminal North_cr100;2023-06-21 10:09:32
16587_enter_Terminal North_fl1;2023-06-21 10:09:32
16589_enter_Truck Depot_tr2;2023-06-21 10:09:35
16592_enter_Storage_fl1;2023-06-21 10:12:30
16593_enter_Storage_cr100;2023-06-21 10:12:30
16594_enter_Terminal North_tr6;2023-06-21 11:39:37
16595_enter_Terminal North_cr95;2023-06-21 11:39:37
16597_enter_Terminal North_fl3;2023-06-21 11:39:37
16599_enter_Truck Depot_tr6;2023-06-21 11:39:44
16602_enter_Storage_fl3;2023-06-21 11:44:10
16603_enter_Storage_cr95;2023-06-21 11:44:10
16607_enter_Terminal South_tr1;2023-06-21 13:52:36
16608_enter_Terminal South_cr123;2023-06-21 13:52:36
16610_enter_Terminal South_fl2;2023-06-21 13:52:36
16612_enter_Truck Depot_tr1;2023-06-21 13:52:46
16613_enter_Supplier_tr2;2023-06-21 13:58:28
16617_enter_Loading Bay_fl2;2023-06-21 15:00:30
16618_enter_Loading Bay_cr123;2023-06-21 15:00:30
16619_enter_Supplier Loading Area_tr2;2023-06-21 15:17:32
16620_enter_Supplier Loading Area_cr127;2023-06-21 15:17:32
16623_enter_Terminal North_tr2;2023-06-21 15:33:51
16624_enter_Terminal North_cr127;2023-06-21 15:33:51
16626_enter_Terminal North_fl1;2023-06-21 15:33:51
16628_enter_Truck Depot_tr2;2023-06-21 15:33:54
16631_enter_Storage_fl1;2023-06-21 15:42:24
16632_enter_Storage_cr127;2023-06-21 15:42:24
16636_enter_Storage_fl3;2023-06-22 00:17:16
16641_enter_Loading Bay_fl3;2023-06-22 07:27:08
16642_enter_Loading Bay_cr127;2023-06-22 07:27:08
16643_enter_Supplier_tr1;2023-06-22 07:29:47
16645_enter_Supplier_tr4;2023-06-22 07:48:14
16647_enter_Supplier_tr6;2023-06-22 08:03:39
16649_enter_Supplier_tr2;2023-06-22 08:18:49
16651_enter_Supplier Loading Area_tr1;2023-06-22 08:39:21
16652_enter_Supplier Loading Area_cr126;2023-06-22 08:39:21
16653_enter_Supplier Loading Area_tr6;2023-06-22 08:43:47
16654_enter_Supplier Loading Area_cr89;2023-06-22 08:43:47
16655_enter_Supplier Loading Area_tr2;2023-06-22 08:58:28
16656_enter_Supplier Loading Area_cr86;2023-06-22 08:58:28
16657_enter_Supplier Loading Area_tr4;2023-06-22 10:27:46
16658_enter_Supplier Loading Area_cr102;2023-06-22 10:27:46
16660_enter_Supplier_tr3;2023-06-22 10:54:14
16662_enter_Supplier Loading Area_tr3;2023-06-22 12:09:01
16663_enter_Supplier Loading Area_cr133;2023-06-22 12:09:01
16674_enter_Terminal North_tr2;2023-06-22 13:37:51
16675_enter_Terminal North_cr86;2023-06-22 13:37:51
16677_enter_Terminal North_fl1;2023-06-22 13:37:51
16679_enter_Truck Depot_tr2;2023-06-22 13:37:57
16682_enter_Storage_fl1;2023-06-22 13:40:42
16683_enter_Storage_cr86;2023-06-22 13:40:42
16684_enter_Terminal South_tr4;2023-06-22 13:44:13
16685_enter_Terminal South_cr102;2023-06-22 13:44:13
16687_enter_Terminal South_fl2;2023-06-22 13:44:13
16689_enter_Truck Depot_tr4;2023-06-22 13:44:16
16692_enter_Loading Bay_fl2;2023-06-22 13:48:47
16693_enter_Loading Bay_cr102;2023-06-22 13:48:47
16694_enter_Terminal North_tr3;2023-06-22 13:48:53
16695_enter_Terminal North_cr133;2023-06-22 13:48:53
16697_enter_Terminal North_fl1;2023-06-22 13:48:53
16699_enter_Truck Depot_tr3;2023-06-22 13:48:55
16700_enter_Terminal South_tr6;2023-06-22 13:50:21
16701_enter_Terminal South_cr89;2023-06-22 13:50:21
16703_enter_Terminal South_fl3;2023-06-22 13:50:21
16705_enter_Truck Depot_tr6;2023-06-22 13:50:28
16708_enter_Storage_fl1;2023-06-22 13:54:32
16709_enter_Storage_cr133;2023-06-22 13:54:32
16711_enter_Supplier_tr2;2023-06-22 14:26:55
16713_enter_Supplier Loading Area_tr2;2023-06-22 14:47:10
16714_enter_Supplier Loading Area_cr130;2023-06-22 14:47:10
16719_enter_Loading Bay_fl3;2023-06-22 14:54:01
16720_enter_Loading Bay_cr89;2023-06-22 14:54:01
16721_enter_Terminal South_tr1;2023-06-22 14:54:34
16722_enter_Terminal South_cr126;2023-06-22 14:54:34
16724_enter_Terminal South_fl2;2023-06-22 14:54:34
16726_enter_Truck Depot_tr1;2023-06-22 14:54:35
16727_enter_Terminal South_tr2;2023-06-22 15:52:24
16728_enter_Terminal South_cr130;2023-06-22 15:52:24
16730_enter_Terminal South_fl3;2023-06-22 15:52:24
16732_enter_Truck Depot_tr2;2023-06-22 15:52:25
16735_enter_Loading Bay_fl2;2023-06-22 15:57:49
16736_enter_Loading Bay_cr126;2023-06-22 15:57:49
16739_enter_Loading Bay_fl3;2023-06-22 15:57:57
16740_enter_Loading Bay_cr130;2023-06-22 15:57:57
16743_enter_Supplier_tr2;2023-06-23 07:23:49
16745_enter_Supplier_tr3;2023-06-23 07:30:19
16748_enter_Supplier Loading Area_tr2;2023-06-23 08:38:05
16749_enter_Supplier Loading Area_cr116;2023-06-23 08:38:05
16750_enter_Supplier Loading Area_tr3;2023-06-23 08:51:02
16751_enter_Supplier Loading Area_cr112;2023-06-23 08:51:02
16752_enter_Supplier_tr6;2023-06-23 08:53:05
16756_enter_Terminal North_tr3;2023-06-23 10:36:29
16757_enter_Terminal North_cr112;2023-06-23 10:36:29
16759_enter_Terminal North_fl1;2023-06-23 10:36:29
16761_enter_Truck Depot_tr3;2023-06-23 10:36:34
16764_enter_Storage_fl1;2023-06-23 10:44:50
16765_enter_Storage_cr112;2023-06-23 10:44:50
16770_enter_Supplier_tr3;2023-06-23 11:17:18
16772_enter_Terminal North_tr2;2023-06-23 11:17:59
16773_enter_Terminal North_cr116;2023-06-23 11:17:59
16775_enter_Terminal North_fl1;2023-06-23 11:17:59
16777_enter_Truck Depot_tr2;2023-06-23 11:18:05
16780_enter_Storage_fl1;2023-06-23 11:22:21
16781_enter_Storage_cr116;2023-06-23 11:22:21
16782_enter_Supplier Loading Area_tr6;2023-06-23 11:24:24
16783_enter_Supplier Loading Area_cr64;2023-06-23 11:24:24
16784_enter_Supplier Loading Area_tr3;2023-06-23 11:42:26
16785_enter_Supplier Loading Area_cr115;2023-06-23 11:42:26
16788_enter_Terminal South_tr6;2023-06-23 11:55:28
16789_enter_Terminal South_cr64;2023-06-23 11:55:28
16791_enter_Terminal South_fl3;2023-06-23 11:55:28
16793_enter_Truck Depot_tr6;2023-06-23 11:55:33
16797_enter_Supplier_tr1;2023-06-23 13:38:32
16801_enter_Loading Bay_fl3;2023-06-23 14:06:31
16802_enter_Loading Bay_cr64;2023-06-23 14:06:31
16803_enter_Terminal North_tr3;2023-06-23 14:13:55
16804_enter_Terminal North_cr115;2023-06-23 14:13:55
16806_enter_Terminal North_fl1;2023-06-23 14:13:55
16808_enter_Truck Depot_tr3;2023-06-23 14:13:58
16811_enter_Storage_fl1;2023-06-23 14:19:53
16812_enter_Storage_cr115;2023-06-23 14:19:53
16813_enter_Supplier Loading Area_tr1;2023-06-23 14:46:41
16814_enter_Supplier Loading Area_cr128;2023-06-23 14:46:41
16817_enter_Terminal North_tr1;2023-06-23 16:20:02
16818_enter_Terminal North_cr128;2023-06-23 16:20:02
16820_enter_Terminal North_fl1;2023-06-23 16:20:02
16822_enter_Truck Depot_tr1;2023-06-23 16:20:13
16825_enter_Storage_fl1;2023-06-23 16:25:24
16826_enter_Storage_cr128;2023-06-23 16:25:24
16828_enter_Loading Bay_vh18;2023-06-23 23:00:00
16836_enter_Storage_fl1;2023-06-26 02:49:27
16837_enter_Storage_fl2;2023-06-26 02:49:27
16839_enter_Storage_fl3;2023-06-26 02:49:27
16840_enter_Supplier_tr4;2023-06-26 07:28:37
16842_enter_Supplier_tr6;2023-06-26 07:35:23
16844_enter_Supplier_tr1;2023-06-26 07:40:36
16848_enter_Loading Bay_fl2;2023-06-26 07:53:27
16849_enter_Loading Bay_cr65;2023-06-26 07:53:27
16852_enter_Loading Bay_fl1;2023-06-26 07:54:32
16853_enter_Loading Bay_cr80;2023-06-26 07:54:32
16856_enter_Loading Bay_fl3;2023-06-26 07:54:56
16857_enter_Loading Bay_cr73;2023-06-26 07:54:56
16858_enter_Supplier_tr2;2023-06-26 07:58:15
16859_enter_Supplier_tr5;2023-06-26 07:58:21
16862_enter_Supplier_tr3;2023-06-26 08:17:03
16864_enter_Supplier Loading Area_tr4;2023-06-26 08:43:05
16865_enter_Supplier Loading Area_cr88;2023-06-26 08:43:05
16867_enter_Storage_fl1;2023-06-26 08:55:09
16868_enter_Supplier Loading Area_tr6;2023-06-26 08:56:17
16869_enter_Supplier Loading Area_cr119;2023-06-26 08:56:17
16872_enter_Loading Bay_fl1;2023-06-26 08:59:50
16873_enter_Loading Bay_cr79;2023-06-26 08:59:50
16875_enter_Storage_fl3;2023-06-26 09:01:12
16877_enter_Storage_fl2;2023-06-26 09:02:46
16880_enter_Loading Bay_fl2;2023-06-26 09:04:39
16881_enter_Loading Bay_cr77;2023-06-26 09:04:39
16883_enter_Storage_fl2;2023-06-26 09:05:22
16884_enter_Supplier Loading Area_tr1;2023-06-26 09:05:27
16885_enter_Supplier Loading Area_cr125;2023-06-26 09:05:27
16888_enter_Loading Bay_fl3;2023-06-26 09:05:29
16889_enter_Loading Bay_cr72;2023-06-26 09:05:29
16892_enter_Loading Bay_fl2;2023-06-26 09:08:11
16893_enter_Loading Bay_cr71;2023-06-26 09:08:11
16894_enter_Supplier Loading Area_tr3;2023-06-26 09:18:19
16895_enter_Supplier Loading Area_cr120;2023-06-26 09:18:19
16896_enter_Supplier Loading Area_tr5;2023-06-26 09:41:04
16897_enter_Supplier Loading Area_cr139;2023-06-26 09:41:04
16898_enter_Supplier Loading Area_tr2;2023-06-26 09:41:16
16899_enter_Supplier Loading Area_cr121;2023-06-26 09:41:16
16904_enter_Terminal South_tr5;2023-06-26 10:53:39
16905_enter_Terminal South_cr139;2023-06-26 10:53:39
16907_enter_Terminal South_fl2;2023-06-26 10:53:39
16909_enter_Truck Depot_tr5;2023-06-26 10:53:42
16917_enter_Loading Bay_fl2;2023-06-26 10:58:04
16918_enter_Loading Bay_cr139;2023-06-26 10:58:04
16921_enter_Supplier_tr5;2023-06-26 11:59:34
16923_enter_Terminal North_tr2;2023-06-26 12:00:39
16924_enter_Terminal North_cr121;2023-06-26 12:00:39
16926_enter_Terminal North_fl3;2023-06-26 12:00:39
16927_enter_Terminal South_tr3;2023-06-26 12:00:57
16928_enter_Terminal South_cr120;2023-06-26 12:00:57
16930_enter_Terminal South_fl1;2023-06-26 12:00:57
16931_enter_Terminal North_tr4;2023-06-26 12:12:14
16932_enter_Terminal North_cr88;2023-06-26 12:12:14
16934_enter_Terminal North_fl2;2023-06-26 12:12:14
16936_enter_Truck Depot_tr2;2023-06-26 13:00:42
16939_enter_Truck Depot_tr3;2023-06-26 13:01:03
16943_enter_Storage_fl3;2023-06-26 13:04:15
16944_enter_Storage_cr121;2023-06-26 13:04:15
16945_enter_Supplier_tr2;2023-06-26 13:08:57
16947_enter_Supplier_tr3;2023-06-26 13:11:28
16950_enter_Truck Depot_tr4;2023-06-26 13:12:22
16954_enter_Loading Bay_fl1;2023-06-26 13:13:14
16955_enter_Loading Bay_cr120;2023-06-26 13:13:14
16956_enter_Supplier_tr4;2023-06-26 13:18:35
16960_enter_Storage_fl2;2023-06-26 13:19:32
16961_enter_Storage_cr88;2023-06-26 13:19:32
16962_enter_Supplier Loading Area_tr2;2023-06-26 13:36:27
16963_enter_Supplier Loading Area_cr131;2023-06-26 13:36:27
16964_enter_Supplier Loading Area_tr3;2023-06-26 13:39:32
16965_enter_Supplier Loading Area_cr132;2023-06-26 13:39:32
16966_enter_Supplier Loading Area_tr4;2023-06-26 13:46:40
16967_enter_Supplier Loading Area_cr142;2023-06-26 13:46:40
16970_enter_Supplier Loading Area_tr5;2023-06-26 14:26:25
16971_enter_Supplier Loading Area_cr122;2023-06-26 14:26:25
16972_enter_Terminal South_tr1;2023-06-26 14:49:59
16973_enter_Terminal South_cr125;2023-06-26 14:49:59
16975_enter_Terminal South_fl1;2023-06-26 14:49:59
16977_enter_Truck Depot_tr1;2023-06-26 14:50:00
16979_enter_Terminal South_tr6;2023-06-26 14:53:57
16980_enter_Terminal South_cr119;2023-06-26 14:53:57
16982_enter_Terminal South_fl3;2023-06-26 14:53:57
16984_enter_Truck Depot_tr6;2023-06-26 14:53:59
16990_enter_Loading Bay_fl3;2023-06-26 14:58:55
16991_enter_Loading Bay_cr119;2023-06-26 14:58:55
16994_enter_Loading Bay_fl1;2023-06-26 15:55:10
16995_enter_Loading Bay_cr125;2023-06-26 15:55:10
16996_enter_Supplier_tr1;2023-06-26 15:56:27
16998_enter_Supplier_tr6;2023-06-26 16:02:47
17000_enter_Terminal North_tr2;2023-06-26 16:41:46
17001_enter_Terminal North_cr131;2023-06-26 16:41:46
17003_enter_Terminal North_fl2;2023-06-26 16:41:46
17005_enter_Truck Depot_tr2;2023-06-26 16:41:53
17009_enter_Storage_fl2;2023-06-26 16:44:49
17010_enter_Storage_cr131;2023-06-26 16:44:49
17011_enter_Supplier Loading Area_tr1;2023-06-26 17:20:01
17012_enter_Supplier Loading Area_cr138;2023-06-26 17:20:01
17013_enter_Supplier_tr2;2023-06-26 17:46:12
17015_enter_Supplier Loading Area_tr6;2023-06-27 07:28:22
17016_enter_Supplier Loading Area_cr141;2023-06-27 07:28:22
17019_enter_Supplier Loading Area_tr2;2023-06-27 08:09:21
17020_enter_Supplier Loading Area_cr148;2023-06-27 08:09:21
17021_enter_Terminal North_tr5;2023-06-27 08:54:24
17022_enter_Terminal North_cr122;2023-06-27 08:54:24
17024_enter_Terminal North_fl2;2023-06-27 08:54:24
17026_enter_Truck Depot_tr5;2023-06-27 08:54:27
17032_enter_Terminal North_tr3;2023-06-27 09:18:08
17033_enter_Terminal North_cr132;2023-06-27 09:18:08
17035_enter_Terminal North_fl3;2023-06-27 09:18:08
17037_enter_Truck Depot_tr3;2023-06-27 09:18:16
17043_enter_Terminal North_tr1;2023-06-27 09:20:56
17044_enter_Terminal North_cr138;2023-06-27 09:20:56
17046_enter_Terminal North_fl1;2023-06-27 09:20:56
17048_enter_Truck Depot_tr1;2023-06-27 09:20:59
17052_enter_Storage_fl3;2023-06-27 09:23:19
17053_enter_Storage_cr132;2023-06-27 09:23:19
17056_enter_Storage_fl1;2023-06-27 09:23:26
17057_enter_Storage_cr138;2023-06-27 09:23:26
17058_enter_Supplier_tr1;2023-06-27 09:26:19
17060_enter_Supplier_tr3;2023-06-27 09:29:54
17062_enter_Supplier Loading Area_tr1;2023-06-27 09:46:58
17063_enter_Supplier Loading Area_cr105;2023-06-27 09:46:58
17064_enter_Supplier Loading Area_tr3;2023-06-27 09:50:15
17065_enter_Supplier Loading Area_cr143;2023-06-27 09:50:15
17070_enter_Storage_fl2;2023-06-27 09:55:40
17071_enter_Storage_cr122;2023-06-27 09:55:40
17074_enter_Terminal North_tr2;2023-06-27 09:59:39
17075_enter_Terminal North_cr148;2023-06-27 09:59:39
17077_enter_Terminal North_fl3;2023-06-27 09:59:39
17079_enter_Truck Depot_tr2;2023-06-27 09:59:42
17081_enter_Supplier_tr5;2023-06-27 10:02:39
17083_enter_Terminal North_tr6;2023-06-27 10:20:41
17084_enter_Terminal North_cr141;2023-06-27 10:20:41
17086_enter_Terminal North_fl1;2023-06-27 10:20:41
17088_enter_Truck Depot_tr6;2023-06-27 10:20:42
17090_enter_Supplier Loading Area_tr5;2023-06-27 10:22:54
17091_enter_Supplier Loading Area_cr90;2023-06-27 10:22:54
17094_enter_Storage_fl1;2023-06-27 10:23:34
17095_enter_Storage_cr141;2023-06-27 10:23:34
17096_enter_Supplier_tr6;2023-06-27 10:30:27
17100_enter_Terminal South_tr5;2023-06-27 10:45:49
17101_enter_Terminal South_cr90;2023-06-27 10:45:49
17103_enter_Terminal South_fl2;2023-06-27 10:45:49
17105_enter_Truck Depot_tr5;2023-06-27 10:45:51
17107_enter_Terminal North_tr3;2023-06-27 10:55:40
17108_enter_Terminal North_cr143;2023-06-27 10:55:40
17110_enter_Terminal North_fl1;2023-06-27 10:55:40
17112_enter_Truck Depot_tr3;2023-06-27 10:55:43
17114_enter_Supplier_tr5;2023-06-27 10:56:24
17118_enter_Loading Bay_fl2;2023-06-27 10:58:09
17119_enter_Loading Bay_cr90;2023-06-27 10:58:09
17120_enter_Loading Bay_vh19;2023-06-27 11:00:00
17124_enter_Storage_fl3;2023-06-27 11:01:30
17125_enter_Storage_cr148;2023-06-27 11:01:30
17128_enter_Supplier_tr2;2023-06-27 11:03:46
17130_enter_Terminal North_tr4;2023-06-27 11:04:25
17131_enter_Terminal North_cr142;2023-06-27 11:04:25
17133_enter_Terminal North_fl3;2023-06-27 11:04:25
17135_enter_Truck Depot_tr4;2023-06-27 11:04:29
17137_enter_Supplier_tr4;2023-06-27 11:08:08
17141_enter_Storage_fl3;2023-06-27 11:11:43
17142_enter_Storage_cr142;2023-06-27 11:11:43
17143_enter_Terminal North_tr1;2023-06-27 11:12:54
17144_enter_Terminal North_cr105;2023-06-27 11:12:54
17146_enter_Terminal North_fl3;2023-06-27 11:12:54
17148_enter_Truck Depot_tr1;2023-06-27 11:13:02
17152_enter_Storage_fl3;2023-06-27 11:20:21
17153_enter_Storage_cr105;2023-06-27 11:20:21
17154_enter_Supplier_tr1;2023-06-27 11:21:09
17156_enter_Supplier Loading Area_tr4;2023-06-27 11:28:17
17157_enter_Supplier Loading Area_cr151;2023-06-27 11:28:17
17158_enter_Supplier Loading Area_tr1;2023-06-27 11:41:26
17159_enter_Supplier Loading Area_cr149;2023-06-27 11:41:26
17162_enter_Storage_fl1;2023-06-27 12:00:16
17163_enter_Storage_cr143;2023-06-27 12:00:16
17164_enter_Supplier_tr3;2023-06-27 12:02:19
17165_enter_Supplier Loading Area_tr5;2023-06-27 12:13:28
17166_enter_Supplier Loading Area_cr150;2023-06-27 12:13:28
17167_enter_Supplier Loading Area_tr6;2023-06-27 12:16:03
17168_enter_Supplier Loading Area_cr137;2023-06-27 12:16:03
17170_enter_Supplier Loading Area_tr2;2023-06-27 13:26:43
17171_enter_Supplier Loading Area_cr135;2023-06-27 13:26:43
17172_enter_Supplier Loading Area_tr3;2023-06-27 13:27:21
17173_enter_Supplier Loading Area_cr147;2023-06-27 13:27:21
17178_enter_Terminal North_tr3;2023-06-27 14:29:19
17179_enter_Terminal North_cr147;2023-06-27 14:29:19
17181_enter_Terminal North_fl3;2023-06-27 14:29:19
17183_enter_Truck Depot_tr3;2023-06-27 14:29:29
17191_enter_Storage_fl3;2023-06-27 14:32:10
17192_enter_Storage_cr147;2023-06-27 14:32:10
17195_enter_Terminal North_tr5;2023-06-27 14:39:54
17196_enter_Terminal North_cr150;2023-06-27 14:39:54
17198_enter_Terminal North_fl1;2023-06-27 14:39:54
17200_enter_Truck Depot_tr5;2023-06-27 14:39:59
17202_enter_Terminal North_tr4;2023-06-27 14:41:24
17203_enter_Terminal North_cr151;2023-06-27 14:41:24
17205_enter_Terminal North_fl3;2023-06-27 14:41:24
17207_enter_Truck Depot_tr4;2023-06-27 14:41:30
17208_enter_Supplier_tr3;2023-06-27 14:42:10
17212_enter_Storage_fl1;2023-06-27 14:44:13
17213_enter_Storage_cr150;2023-06-27 14:44:13
17216_enter_Storage_fl3;2023-06-27 14:45:51
17217_enter_Storage_cr151;2023-06-27 14:45:51
17218_enter_Supplier_tr5;2023-06-27 14:48:47
17222_enter_Terminal North_tr1;2023-06-27 15:11:54
17223_enter_Terminal North_cr149;2023-06-27 15:11:54
17225_enter_Terminal North_fl1;2023-06-27 15:11:54
17227_enter_Truck Depot_tr1;2023-06-27 15:11:56
17230_enter_Storage_fl1;2023-06-27 15:16:36
17231_enter_Storage_cr149;2023-06-27 15:16:36
17232_enter_Terminal North_tr2;2023-06-27 15:34:42
17233_enter_Terminal North_cr135;2023-06-27 15:34:42
